"";"Port.VarianceEqual";"Port.ReturnEqual";"Port.VarianceStatic";"Port.ReturnStatic";"Port.VarianceRW";"Port.ReturnRW";"Port.VarianceHAR";"Port.ReturnHAR";"Port.VarianceDCW";"Port.ReturnDCW";"minVariance";"maxReturn";"bestModelVAR";"bestModelRerturn"
"1";0,312856087791965;-7,48370715086117;0,309099972227432;2,76913592993791;0,326550338772291;-9,39975206616768;0,253067973717891;-1,8878698454488;0,329063532911135;-0,0443255121393231;0,253067973717891;2,76913592993791;"VT";"Static"
"2";0,343069437014671;4,87234535329323;0,234077020415423;8,18379513095288;0,262374308111601;9,62055385467215;0,233114136977423;6,34592326372328;0,207906732782551;1,54909704700229;0,207906732782551;9,62055385467215;"DCW";"RW"
"3";0,503287125942472;1,43320781984644;0,378285095940444;0,279991790949864;0,543333611013563;-7,41691068690528;0,369869502849077;1,67231621142141;0,188048707580968;1,41256114614535;0,188048707580968;1,67231621142141;"DCW";"VT"
"4";1,57921840777816;2,66249537813761;0,656572843852834;5,68180884857004;0,790645034131906;15,8135155549497;0,767588067707186;2,9449659197684;0,394038158399719;1,06292847126942;0,394038158399719;15,8135155549497;"DCW";"RW"
"5";2,53659163450233;19,8768883386052;1,0480679712421;4,65329893913547;1,67350437563363;1,50789286556299;1,41372367387671;22,1839952462503;1,24131363924741;0,158511947859186;1,0480679712421;22,1839952462503;"Static";"VT"
"6";0,920916294670535;7,41194732466272;0,581264859053344;7,4291926499832;1,71979782422205;9,46955385730848;0,659693105691308;10,8246003982712;0,163593719680777;0,80441968236457;0,163593719680777;10,8246003982712;"DCW";"VT"
"7";1,0009637975644;1,9320653016714;0,499743786187815;24,4833493270195;0,540184525622698;11,9869126540347;0,694221760992273;10,1375593129256;0,180914054815581;0,495950522798937;0,180914054815581;24,4833493270195;"DCW";"Static"
"8";0,427110635050371;11,4056424790546;0,174147316277092;3,17004017886461;0,187017514028728;4,36147615323186;0,233441786376893;11,3415116344398;0,105448770997139;0,867466773821237;0,105448770997139;11,4056424790546;"DCW";"Naive"
"9";0,301914735752538;9,53742709664139;0,276357785560797;4,58075313529895;0,443122521682216;8,79646192912706;0,226439015184447;9,89950558863399;0,189383033061064;1,22231249947704;0,189383033061064;9,89950558863399;"DCW";"VT"
"10";0,263778774058277;-0,724840432126473;0,202909284212389;12,4030175280311;0,248330083892114;-3,39279985509669;0,183695344965954;3,27113894567892;0,122247079427521;0,926436237379897;0,122247079427521;12,4030175280311;"DCW";"Static"
