"";"x"
"Port.VarianceEqual";0,897687407227588
"Port.ReturnEqual";1,87929505339812
"Port.VarianceStatic";0,443877716232238
"Port.ReturnStatic";0,797356398211119
"Port.VarianceRW";0,664508510367116
"Port.ReturnRW";1,4987318236986
"Port.VarianceHAR";0,552813792186617
"Port.ReturnHAR";1,63468848081591
"Port.VarianceDCW";0,306557283247542
"Port.ReturnDCW";0,909563033321773
