"";"Port.VarianceEqual";"Port.ReturnEqual";"Port.VarianceStatic";"Port.ReturnStatic";"Port.VarianceRW";"Port.ReturnRW";"Port.VarianceHAR";"Port.ReturnHAR";"Port.VarianceDCW";"Port.ReturnDCW";"minVariance";"maxReturn";"bestModelVAR";"bestModelRerturn"
"1";0,312856087791965;-7,48370715086117;0,275942983064108;0,367465833218733;0,318693475130312;-10,0665309309854;0,253067973720494;-1,88786984658877;0,340006590472189;-0,0812623951434521;0,253067973720494;0,367465833218733;"VT";"Static"
"2";0,343069437014671;4,87234535329323;0,237263723583357;6,33837305839725;0,251703381527659;7,38655005813321;0,233114136971234;6,34592326168463;0,211644577691876;1,56630820659034;0,211644577691876;7,38655005813321;"DCW";"RW"
"3";0,503287125942472;1,43320781984644;0,358774726209197;-0,0427123340398492;0,523226889259296;-6,2702917291156;0,369869502844005;1,67231620877229;0,246836426872907;1,47859279360845;0,246836426872907;1,67231620877229;"DCW";"VT"
"4";1,57921840777816;2,66249537813761;0,594253982182181;5,5758814248214;0,823736677365772;11,7347782411499;0,767588067664911;2,94496592036575;0,380824438882069;1,02655874584646;0,380824438882069;11,7347782411499;"DCW";"RW"
"5";2,53659163450233;19,8768883386052;1,01856886992298;9,61644425909427;1,53245398332102;11,9668582612833;1,41372367393165;22,183995244435;1,44350331662636;0,44553088385162;1,01856886992298;22,183995244435;"Static";"VT"
"6";0,920916294670535;7,41194732466272;0,530803001941141;8,85893048887629;1,81953177001785;8,68804106667346;0,659693105729209;10,8246003965815;0,152821513870717;0,762993004139772;0,152821513870717;10,8246003965815;"DCW";"VT"
"7";1,0009637975644;1,9320653016714;0,496132847870301;17,4454025094204;0,57404127614786;11,8956439189618;0,694221760976078;10,1375593203958;0,176694900403298;0,464643189535615;0,176694900403298;17,4454025094204;"DCW";"Static"
"8";0,427110635050371;11,4056424790546;0,171878781851858;2,09163586955163;0,177885543446645;2,62889073573647;0,233441786368416;11,3415116327569;0,143407324597119;0,906769829855921;0,143407324597119;11,4056424790546;"DCW";"Naive"
"9";0,301914735752538;9,53742709664139;0,28474496448542;4,85594386993665;0,330893891705117;13,6820445410382;0,226439015184293;9,89950558603396;0,156872171953694;1,15769666814328;0,156872171953694;13,6820445410382;"DCW";"RW"
"10";0,263778774058277;-0,724840432126473;0,201285249882846;9,21260700849091;0,242111552943951;-3,12681133695463;0,18369534496363;3,27113894792179;0,1134668149291;0,987607090617407;0,1134668149291;9,21260700849091;"DCW";"Static"
