"";"x"
"Port.VarianceEqual";0,818970693012571
"Port.ReturnEqual";5,0923471508925
"Port.VarianceStatic";0,436052593496967
"Port.ReturnStatic";7,36343834587435
"Port.VarianceRW";0,67348601371108
"Port.ReturnRW";4,13469042607172
"Port.VarianceHAR";0,503485436833916
"Port.ReturnHAR";7,67336466756641
"Port.VarianceDCW";0,312195742890387
"Port.ReturnDCW";0,84553588159786
