"";"Port.VarianceEqual";"Port.ReturnEqual";"Port.VarianceStatic";"Port.ReturnStatic";"Port.VarianceRW";"Port.ReturnRW";"Port.VarianceHAR";"Port.ReturnHAR";"Port.VarianceDCW";"Port.ReturnDCW";"minVariance";"maxReturn";"bestModelVAR";"bestModelRerturn"
"1";0,452410929562808;-0,0594487293654944;0,348186925793019;0,0609733512958955;0,300059118618152;0,00266552754151206;0,325624188217807;-0,0427355156976293;0,306396464834804;0,0376811967389271;0,300059118618152;0,0609733512958955;"RW";"Static"
"2";0,378331150473318;-0,117217305452793;0,355465163026146;0,0307913697456987;0,377317901951056;-0,140950725049044;0,294412892126361;-0,0409008235810506;0,280590642287785;-0,0123491493080023;0,280590642287785;0,0307913697456987;"DCW";"Static"
"3";0,2602233501968;0,0444774666256869;0,211199421463033;0,0109795646522411;0,243473455812188;0,00208140726076937;0,198035391334366;0,0444119494094583;0,186539683658973;0,0172860904421899;0,186539683658973;0,0444774666256869;"DCW";"Naive"
"4";0,280704393971565;0,0298342129929122;0,187627531305217;0,0179079921578285;0,340715519474181;-0,0359440175100912;0,2100800744449;0,0259965502476661;0,194413269291695;0,0150615801863538;0,187627531305217;0,0298342129929122;"Static";"Naive"
"5";1,56940813354305;0,00157170171338232;0,577047564371741;-0,0178721736789417;0,861254897122195;-0,0247710769545489;0,823028432833385;-0,0198484332900421;0,658436608473232;-0,0159216940955204;0,577047564371741;0,00157170171338232;"Static";"Naive"
"6";4,07181437035993;0,0116930383422762;1,53223085130763;-0,126732375479125;2,48072146005851;-0,138104071543365;2,21352924745571;0,0434236640268055;1,62423822295334;-0,0486113222776835;1,53223085130763;0,0434236640268055;"Static";"VT"
"7";0,783729636782951;0,0579218885923119;0,602171079504094;0,0119562889172679;1,64159154172927;0,191923307516599;0,559851949098254;0,0725798613488183;0,459069440952728;0,0121198917060934;0,459069440952728;0,191923307516599;"DCW";"RW"
"8";0,375785862455165;0,0512059816651094;0,213058156798048;0,0930384691631582;0,23074289923076;0,0397985135290587;0,244442583375156;0,0462790108951809;0,175139010359031;0,0849869906376734;0,175139010359031;0,0930384691631582;"DCW";"Static"
"9";0,336746504615146;0,0978609032260658;0,154474079165293;0,0609837213418676;0,150743385268213;0,0627800082978788;0,177326800779242;0,0987036354458797;0,117347785025923;0,0595709300667018;0,117347785025923;0,0987036354458797;"DCW";"VT"
"10";0,253347199187073;0,0891769297933874;0,180479359868702;0,111265328855361;0,365045178066458;0,152318742537189;0,16941440894632;0,093727018310327;0,122178108084846;0,113085055303613;0,122178108084846;0,152318742537189;"DCW";"RW"
"11";0,341952112455512;-0,0676323895709604;0,235325309295688;0,0407988331363522;0,312724377859139;-0,0645663076119568;0,247255896266748;-0,0387731537373295;0,195245647134384;0,015747831161403;0,195245647134384;0,0407988331363522;"DCW";"Static"
