"";"Port.VarianceEqual";"Port.ReturnEqual";"Port.VarianceStatic";"Port.ReturnStatic";"Port.VarianceRW";"Port.ReturnRW";"Port.VarianceHAR";"Port.ReturnHAR";"Port.VarianceDCW";"Port.ReturnDCW";"minVariance";"maxReturn";"bestModelVAR";"bestModelRerturn"
"1";1,21626108680692;-9,53527326719997;1,05388785303629;-10,9128782651301;0,743843506289671;-3,72649679245198;0,893720802099903;-9,07171151440868;0,402690977493235;1,1445748864316;0,402690977493235;1,1445748864316;"DCW";"DCW"
"2";0,378859875350557;5,0753497257742;0,326040909462349;7,04590359820934;0,264434348482075;4,89395662217987;0,271991416387071;3,70639992564726;0,18864806534014;1,05964340973037;0,18864806534014;7,04590359820934;"DCW";"Static"
"3";0,314229407438409;-0,719460789359841;0,229042275513138;4,02034395325966;0,302018940917503;-0,943816808093697;0,231167807593139;1,37702007323275;0,29608246552977;0,0433294046234329;0,229042275513138;4,02034395325966;"Static";"Static"
"4";0,265051005854829;4,40826278425996;0,246376757721247;-1,39615622337822;0,299557580997641;1,23321826827217;0,203976191005837;2,54335626658841;0,212233313350509;1,5991526915713;0,203976191005837;4,40826278425996;"VT";"Naive"
"5";0,195959618988585;3,93603079472646;0,119348226708137;3,06081924783251;0,262925386497093;0,846490764548997;0,132170303913506;2,81070044280735;0,205640734373017;1,43714833372955;0,119348226708137;3,93603079472646;"Static";"Naive"
"6";2,1741005061358;2,23313531465152;0,944325829081979;-0,945339334397164;1,04255947284977;1,17059824055671;1,14961169127549;1,92545132442382;0,343783279141514;1,11335551188975;0,343783279141514;2,23313531465152;"DCW";"Naive"
"7";4,39435679778885;-4,72213276118756;1,52210422952007;0,45605151790886;2,48961107655174;-7,04045822586978;2,47324600383683;0,0406959994252424;1,25329215917769;0,432171612582703;1,25329215917769;0,45605151790886;"DCW";"Static"
"8";0,686793880736376;0,207501216265767;0,492311267921674;2,32149745756011;1,63475117320097;5,63779979550509;0,528421449411106;0,643939432706416;0,178214464414417;0,651961162633758;0,178214464414417;5,63779979550509;"DCW";"RW"
"9";0,290862490643977;6,47751577321547;0,210552324432068;-1,31266142204432;0,205877783026348;-0,263059391730831;0,181314345628308;3,92247495151563;0,190713557917997;0,368299983960266;0,181314345628308;6,47751577321547;"VT";"Naive"
"10";0,358833024057736;8,20057042422559;0,222763860022951;-1,82857418708128;0,153026475072296;1,88343954232876;0,177922846398731;6,50450005445424;0,110182502629096;0,908447260681209;0,110182502629096;8,20057042422559;"DCW";"Naive"
"11";0,179755441611614;6,03231165376914;0,131488783293147;3,43319333791422;0,33435712839381;6,88869500451677;0,123290334533498;5,34555726866077;0,176491958783963;1,16639868343054;0,123290334533498;6,88869500451677;"VT";"RW"
"12";0,317185751317411;0,957729771636659;0,281107034558238;3,70920208143609;0,305898816428913;0,202434409297439;0,266932313934122;-0,132122461658898;0,120713920819157;0,990273458596797;0,120713920819157;3,70920208143609;"DCW";"Static"
